"","date","county","state","fips","cases","deaths"
"135","2020-04-07","Frederick","Virginia",51069,43,0
"136","2020-04-07","Harrisonburg city","Virginia",51660,27,0
"137","2020-04-07","Lexington city","Virginia",51678,3,0
"138","2020-04-07","Page","Virginia",51139,3,0
"139","2020-04-07","Rockbridge","Virginia",51163,3,0
"140","2020-04-07","Rockingham","Virginia",51165,16,0
"141","2020-04-07","Shenandoah","Virginia",51171,12,0
"142","2020-04-07","Staunton city","Virginia",51790,1,0
"143","2020-04-07","Waynesboro city","Virginia",51820,2,0
"144","2020-04-07","Winchester city","Virginia",51840,14,0
"145","2020-04-08","Alleghany","Virginia",51005,2,0
"146","2020-04-08","Augusta","Virginia",51015,13,0
"147","2020-04-08","Buena Vista city","Virginia",51530,4,0
"148","2020-04-08","Frederick","Virginia",51069,46,0
"149","2020-04-08","Harrisonburg city","Virginia",51660,36,0
"150","2020-04-08","Lexington city","Virginia",51678,3,0
"151","2020-04-08","Page","Virginia",51139,3,0
"152","2020-04-08","Rockbridge","Virginia",51163,3,0
"153","2020-04-08","Rockingham","Virginia",51165,20,0
"154","2020-04-08","Shenandoah","Virginia",51171,13,0
"155","2020-04-08","Staunton city","Virginia",51790,1,0
"156","2020-04-08","Waynesboro city","Virginia",51820,2,0
"157","2020-04-08","Winchester city","Virginia",51840,15,0
"158","2020-04-09","Alleghany","Virginia",51005,2,0
"159","2020-04-09","Augusta","Virginia",51015,13,0
"160","2020-04-09","Buena Vista city","Virginia",51530,4,0
"161","2020-04-09","Frederick","Virginia",51069,54,0
"162","2020-04-09","Harrisonburg city","Virginia",51660,39,0
"163","2020-04-09","Lexington city","Virginia",51678,3,0
"164","2020-04-09","Page","Virginia",51139,5,0
"165","2020-04-09","Rockbridge","Virginia",51163,3,0
"166","2020-04-09","Rockingham","Virginia",51165,21,0
"167","2020-04-09","Shenandoah","Virginia",51171,15,0
"168","2020-04-09","Staunton city","Virginia",51790,1,0
"169","2020-04-09","Waynesboro city","Virginia",51820,3,0
"170","2020-04-09","Winchester city","Virginia",51840,16,0
"171","2020-04-10","Alleghany","Virginia",51005,2,0
"172","2020-04-10","Augusta","Virginia",51015,15,0
"173","2020-04-10","Buena Vista city","Virginia",51530,4,0
"174","2020-04-10","Frederick","Virginia",51069,62,0
"175","2020-04-10","Harrisonburg city","Virginia",51660,57,0
"176","2020-04-10","Lexington city","Virginia",51678,3,0
"177","2020-04-10","Page","Virginia",51139,5,0
"178","2020-04-10","Rockbridge","Virginia",51163,3,0
"179","2020-04-10","Rockingham","Virginia",51165,31,0
"180","2020-04-10","Shenandoah","Virginia",51171,15,0
"181","2020-04-10","Staunton city","Virginia",51790,1,0
"182","2020-04-10","Waynesboro city","Virginia",51820,5,0
"183","2020-04-10","Winchester city","Virginia",51840,16,0
"184","2020-04-11","Alleghany","Virginia",51005,4,0
"185","2020-04-11","Augusta","Virginia",51015,17,0
"186","2020-04-11","Buena Vista city","Virginia",51530,4,0
"187","2020-04-11","Frederick","Virginia",51069,63,0
"188","2020-04-11","Harrisonburg city","Virginia",51660,79,0
"189","2020-04-11","Lexington city","Virginia",51678,3,0
"190","2020-04-11","Page","Virginia",51139,6,0
"191","2020-04-11","Rockbridge","Virginia",51163,3,0
