"","date","county","state","fips","cases","deaths"
"193","2020-04-15","Wythe","Virginia",51197,7,0
"194","2020-04-16","Bristol city","Virginia",51520,1,0
"195","2020-04-16","Buchanan","Virginia",51027,12,0
"196","2020-04-16","Carroll","Virginia",51035,3,0
"197","2020-04-16","Galax city","Virginia",51640,1,0
"198","2020-04-16","Lee","Virginia",51105,6,0
"199","2020-04-16","Russell","Virginia",51167,2,0
"200","2020-04-16","Scott","Virginia",51169,3,0
"201","2020-04-16","Smyth","Virginia",51173,11,0
"202","2020-04-16","Tazewell","Virginia",51185,4,0
"203","2020-04-16","Washington","Virginia",51191,27,0
"204","2020-04-16","Wise","Virginia",51195,18,1
"205","2020-04-16","Wythe","Virginia",51197,7,0
"206","2020-04-17","Bristol city","Virginia",51520,1,0
"207","2020-04-17","Buchanan","Virginia",51027,12,0
"208","2020-04-17","Carroll","Virginia",51035,3,0
"209","2020-04-17","Galax city","Virginia",51640,1,0
"210","2020-04-17","Lee","Virginia",51105,7,0
"211","2020-04-17","Russell","Virginia",51167,2,0
"212","2020-04-17","Scott","Virginia",51169,3,0
"213","2020-04-17","Smyth","Virginia",51173,11,0
"214","2020-04-17","Tazewell","Virginia",51185,4,0
"215","2020-04-17","Washington","Virginia",51191,28,0
"216","2020-04-17","Wise","Virginia",51195,17,1
"217","2020-04-17","Wythe","Virginia",51197,8,0
"218","2020-04-18","Bristol city","Virginia",51520,1,0
"219","2020-04-18","Buchanan","Virginia",51027,12,0
"220","2020-04-18","Carroll","Virginia",51035,3,0
"221","2020-04-18","Galax city","Virginia",51640,1,0
"222","2020-04-18","Lee","Virginia",51105,7,0
"223","2020-04-18","Russell","Virginia",51167,2,0
"224","2020-04-18","Scott","Virginia",51169,4,0
"225","2020-04-18","Smyth","Virginia",51173,12,0
"226","2020-04-18","Tazewell","Virginia",51185,4,0
"227","2020-04-18","Washington","Virginia",51191,27,0
"228","2020-04-18","Wise","Virginia",51195,18,1
"229","2020-04-18","Wythe","Virginia",51197,8,0
"230","2020-04-19","Bristol city","Virginia",51520,1,0
"231","2020-04-19","Buchanan","Virginia",51027,12,0
"232","2020-04-19","Carroll","Virginia",51035,3,0
"233","2020-04-19","Galax city","Virginia",51640,1,0
"234","2020-04-19","Lee","Virginia",51105,7,0
"235","2020-04-19","Russell","Virginia",51167,2,0
"236","2020-04-19","Scott","Virginia",51169,4,0
"237","2020-04-19","Smyth","Virginia",51173,12,0
"238","2020-04-19","Tazewell","Virginia",51185,4,0
"239","2020-04-19","Washington","Virginia",51191,29,0
"240","2020-04-19","Wise","Virginia",51195,18,1
"241","2020-04-19","Wythe","Virginia",51197,10,0
"242","2020-04-20","Bristol city","Virginia",51520,1,0
"243","2020-04-20","Buchanan","Virginia",51027,12,0
"244","2020-04-20","Carroll","Virginia",51035,3,0
"245","2020-04-20","Galax city","Virginia",51640,1,0
"246","2020-04-20","Lee","Virginia",51105,7,0
"247","2020-04-20","Russell","Virginia",51167,2,0
"248","2020-04-20","Scott","Virginia",51169,4,0
"249","2020-04-20","Smyth","Virginia",51173,13,0
"250","2020-04-20","Tazewell","Virginia",51185,4,0
"251","2020-04-20","Washington","Virginia",51191,29,0
"252","2020-04-20","Wise","Virginia",51195,18,1
"253","2020-04-20","Wythe","Virginia",51197,10,0
"254","2020-04-21","Bristol city","Virginia",51520,1,0
"255","2020-04-21","Buchanan","Virginia",51027,12,0
"256","2020-04-21","Carroll","Virginia",51035,3,0
"257","2020-04-21","Galax city","Virginia",51640,1,0
"258","2020-04-21","Lee","Virginia",51105,7,0
"259","2020-04-21","Norton city","Virginia",51720,2,0
"260","2020-04-21","Russell","Virginia",51167,2,0
"261","2020-04-21","Scott","Virginia",51169,5,1
"262","2020-04-21","Smyth","Virginia",51173,13,0
"263","2020-04-21","Tazewell","Virginia",51185,4,0
"264","2020-04-21","Washington","Virginia",51191,29,3
"265","2020-04-21","Wise","Virginia",51195,18,1
"266","2020-04-21","Wythe","Virginia",51197,10,1
"267","2020-04-22","Bristol city","Virginia",51520,1,0
"268","2020-04-22","Buchanan","Virginia",51027,12,0
"269","2020-04-22","Carroll","Virginia",51035,3,0
"270","2020-04-22","Galax city","Virginia",51640,1,0
"271","2020-04-22","Lee","Virginia",51105,7,0
"272","2020-04-22","Norton city","Virginia",51720,2,0
"273","2020-04-22","Russell","Virginia",51167,2,0
"274","2020-04-22","Scott","Virginia",51169,5,1
"275","2020-04-22","Smyth","Virginia",51173,13,0
"276","2020-04-22","Tazewell","Virginia",51185,4,0
"277","2020-04-22","Washington","Virginia",51191,29,3
"278","2020-04-22","Wise","Virginia",51195,18,1
"279","2020-04-22","Wythe","Virginia",51197,11,1
"280","2020-04-23","Bristol city","Virginia",51520,1,0
"281","2020-04-23","Buchanan","Virginia",51027,12,0
"282","2020-04-23","Carroll","Virginia",51035,3,0
"283","2020-04-23","Galax city","Virginia",51640,1,0
"284","2020-04-23","Lee","Virginia",51105,7,0
"285","2020-04-23","Norton city","Virginia",51720,2,0
"286","2020-04-23","Russell","Virginia",51167,2,0
"287","2020-04-23","Scott","Virginia",51169,5,1
"288","2020-04-23","Smyth","Virginia",51173,13,0
"289","2020-04-23","Tazewell","Virginia",51185,4,0
"290","2020-04-23","Washington","Virginia",51191,30,3
"291","2020-04-23","Wise","Virginia",51195,20,1
"292","2020-04-23","Wythe","Virginia",51197,11,1
"293","2020-04-24","Bristol city","Virginia",51520,1,0
"294","2020-04-24","Buchanan","Virginia",51027,12,0
"295","2020-04-24","Carroll","Virginia",51035,3,0
"296","2020-04-24","Galax city","Virginia",51640,1,0
"297","2020-04-24","Lee","Virginia",51105,8,0
"298","2020-04-24","Norton city","Virginia",51720,2,0
"299","2020-04-24","Russell","Virginia",51167,2,0
"300","2020-04-24","Scott","Virginia",51169,5,1
"301","2020-04-24","Smyth","Virginia",51173,13,0
"302","2020-04-24","Tazewell","Virginia",51185,4,0
"303","2020-04-24","Washington","Virginia",51191,30,3
"304","2020-04-24","Wise","Virginia",51195,20,1
"305","2020-04-24","Wythe","Virginia",51197,11,1
"306","2020-04-25","Bristol city","Virginia",51520,1,0
"307","2020-04-25","Buchanan","Virginia",51027,13,0
"308","2020-04-25","Carroll","Virginia",51035,3,0
"309","2020-04-25","Galax city","Virginia",51640,1,0
"310","2020-04-25","Lee","Virginia",51105,8,0
"311","2020-04-25","Norton city","Virginia",51720,2,0
"312","2020-04-25","Russell","Virginia",51167,3,0
"313","2020-04-25","Scott","Virginia",51169,5,1
"314","2020-04-25","Smyth","Virginia",51173,13,0
"315","2020-04-25","Tazewell","Virginia",51185,4,0
"316","2020-04-25","Washington","Virginia",51191,30,3
"317","2020-04-25","Wise","Virginia",51195,20,1
"318","2020-04-25","Wythe","Virginia",51197,11,1
"319","2020-04-26","Bristol city","Virginia",51520,1,0
"320","2020-04-26","Buchanan","Virginia",51027,13,0
"321","2020-04-26","Carroll","Virginia",51035,3,0
"322","2020-04-26","Galax city","Virginia",51640,4,0
"323","2020-04-26","Lee","Virginia",51105,8,0
"324","2020-04-26","Norton city","Virginia",51720,2,0
"325","2020-04-26","Russell","Virginia",51167,3,0
"326","2020-04-26","Scott","Virginia",51169,6,1
"327","2020-04-26","Smyth","Virginia",51173,13,0
"328","2020-04-26","Tazewell","Virginia",51185,4,0
"329","2020-04-26","Washington","Virginia",51191,34,3
"330","2020-04-26","Wise","Virginia",51195,20,1
"331","2020-04-26","Wythe","Virginia",51197,11,1
"332","2020-04-27","Bristol city","Virginia",51520,1,0
"333","2020-04-27","Buchanan","Virginia",51027,14,0
"334","2020-04-27","Carroll","Virginia",51035,4,0
"335","2020-04-27","Galax city","Virginia",51640,3,0
"336","2020-04-27","Lee","Virginia",51105,8,0
"337","2020-04-27","Norton city","Virginia",51720,2,0
"338","2020-04-27","Russell","Virginia",51167,3,0
"339","2020-04-27","Scott","Virginia",51169,6,1
"340","2020-04-27","Smyth","Virginia",51173,13,0
"341","2020-04-27","Tazewell","Virginia",51185,5,0
"342","2020-04-27","Washington","Virginia",51191,34,3
"343","2020-04-27","Wise","Virginia",51195,21,1
"344","2020-04-27","Wythe","Virginia",51197,11,1
"345","2020-04-28","Bristol city","Virginia",51520,1,0
"346","2020-04-28","Buchanan","Virginia",51027,16,0
"347","2020-04-28","Carroll","Virginia",51035,4,0
"348","2020-04-28","Galax city","Virginia",51640,4,0
"349","2020-04-28","Grayson","Virginia",51077,1,0
"350","2020-04-28","Lee","Virginia",51105,9,0
"351","2020-04-28","Norton city","Virginia",51720,2,0
"352","2020-04-28","Russell","Virginia",51167,3,0
"353","2020-04-28","Scott","Virginia",51169,7,1
"354","2020-04-28","Smyth","Virginia",51173,13,0
"355","2020-04-28","Tazewell","Virginia",51185,5,0
"356","2020-04-28","Washington","Virginia",51191,34,3
"357","2020-04-28","Wise","Virginia",51195,22,1
"358","2020-04-28","Wythe","Virginia",51197,11,1
"359","2020-04-29","Bristol city","Virginia",51520,1,0
"360","2020-04-29","Buchanan","Virginia",51027,16,0
"361","2020-04-29","Carroll","Virginia",51035,9,0
"362","2020-04-29","Galax city","Virginia",51640,4,0
"363","2020-04-29","Grayson","Virginia",51077,1,0
"364","2020-04-29","Lee","Virginia",51105,9,0
"365","2020-04-29","Norton city","Virginia",51720,2,0
"366","2020-04-29","Russell","Virginia",51167,3,0
"367","2020-04-29","Scott","Virginia",51169,7,1
"368","2020-04-29","Smyth","Virginia",51173,13,0
"369","2020-04-29","Tazewell","Virginia",51185,6,0
"370","2020-04-29","Washington","Virginia",51191,36,3
"371","2020-04-29","Wise","Virginia",51195,22,1
"372","2020-04-29","Wythe","Virginia",51197,11,1
"373","2020-04-30","Bristol city","Virginia",51520,1,0
"374","2020-04-30","Buchanan","Virginia",51027,16,0
"375","2020-04-30","Carroll","Virginia",51035,11,0
"376","2020-04-30","Galax city","Virginia",51640,4,0
"377","2020-04-30","Grayson","Virginia",51077,2,0
"378","2020-04-30","Lee","Virginia",51105,9,0
"379","2020-04-30","Norton city","Virginia",51720,2,0
"380","2020-04-30","Russell","Virginia",51167,3,0
"381","2020-04-30","Scott","Virginia",51169,7,1
"382","2020-04-30","Smyth","Virginia",51173,13,0
"383","2020-04-30","Tazewell","Virginia",51185,6,0
"384","2020-04-30","Washington","Virginia",51191,36,3
"385","2020-04-30","Wise","Virginia",51195,22,1
"386","2020-04-30","Wythe","Virginia",51197,11,1
"387","2020-05-01","Bristol city","Virginia",51520,1,0
"388","2020-05-01","Buchanan","Virginia",51027,16,0
"389","2020-05-01","Carroll","Virginia",51035,12,0
"390","2020-05-01","Galax city","Virginia",51640,9,0
"391","2020-05-01","Grayson","Virginia",51077,2,0
"392","2020-05-01","Lee","Virginia",51105,10,0
"393","2020-05-01","Norton city","Virginia",51720,2,0
