"","date","county","state","fips","cases","deaths"
"338","2020-04-20","Franklin","Virginia",51067,16,0
"339","2020-04-20","Giles","Virginia",51071,4,0
"340","2020-04-20","Lynchburg city","Virginia",51680,38,0
"341","2020-04-20","Montgomery","Virginia",51121,44,0
"342","2020-04-20","Pulaski","Virginia",51155,8,0
"343","2020-04-20","Radford city","Virginia",51750,1,0
"344","2020-04-20","Roanoke","Virginia",51161,24,0
"345","2020-04-20","Roanoke city","Virginia",51770,24,0
"346","2020-04-21","Amherst","Virginia",51009,10,1
"347","2020-04-21","Appomattox","Virginia",51011,7,0
"348","2020-04-21","Bedford","Virginia",51019,19,0
"349","2020-04-21","Botetourt","Virginia",51023,25,3
"350","2020-04-21","Campbell","Virginia",51031,10,0
"351","2020-04-21","Craig","Virginia",51045,2,0
"352","2020-04-21","Floyd","Virginia",51063,1,0
"353","2020-04-21","Franklin","Virginia",51067,16,0
"354","2020-04-21","Giles","Virginia",51071,4,0
"355","2020-04-21","Lynchburg city","Virginia",51680,43,1
"356","2020-04-21","Montgomery","Virginia",51121,48,0
"357","2020-04-21","Pulaski","Virginia",51155,8,0
"358","2020-04-21","Radford city","Virginia",51750,1,0
"359","2020-04-21","Roanoke","Virginia",51161,25,0
"360","2020-04-21","Roanoke city","Virginia",51770,25,0
"361","2020-04-22","Amherst","Virginia",51009,10,1
"362","2020-04-22","Appomattox","Virginia",51011,10,0
"363","2020-04-22","Bedford","Virginia",51019,20,0
"364","2020-04-22","Botetourt","Virginia",51023,26,3
"365","2020-04-22","Campbell","Virginia",51031,10,0
"366","2020-04-22","Craig","Virginia",51045,2,0
"367","2020-04-22","Floyd","Virginia",51063,1,0
"368","2020-04-22","Franklin","Virginia",51067,17,0
"369","2020-04-22","Giles","Virginia",51071,4,0
"370","2020-04-22","Lynchburg city","Virginia",51680,43,1
"371","2020-04-22","Montgomery","Virginia",51121,50,0
"372","2020-04-22","Pulaski","Virginia",51155,9,0
"373","2020-04-22","Radford city","Virginia",51750,2,0
"374","2020-04-22","Roanoke","Virginia",51161,31,0
"375","2020-04-22","Roanoke city","Virginia",51770,27,0
"376","2020-04-23","Amherst","Virginia",51009,10,1
"377","2020-04-23","Appomattox","Virginia",51011,12,0
"378","2020-04-23","Bedford","Virginia",51019,21,0
"379","2020-04-23","Botetourt","Virginia",51023,26,3
"380","2020-04-23","Campbell","Virginia",51031,10,0
"381","2020-04-23","Craig","Virginia",51045,2,0
"382","2020-04-23","Floyd","Virginia",51063,1,0
"383","2020-04-23","Franklin","Virginia",51067,17,0
"384","2020-04-23","Giles","Virginia",51071,4,0
"385","2020-04-23","Lynchburg city","Virginia",51680,47,1
"386","2020-04-23","Montgomery","Virginia",51121,50,0
"387","2020-04-23","Pulaski","Virginia",51155,9,0
"388","2020-04-23","Radford city","Virginia",51750,2,0
"389","2020-04-23","Roanoke","Virginia",51161,34,0
"390","2020-04-23","Roanoke city","Virginia",51770,28,0
"391","2020-04-24","Amherst","Virginia",51009,10,1
"392","2020-04-24","Appomattox","Virginia",51011,12,0
"393","2020-04-24","Bedford","Virginia",51019,23,0
"394","2020-04-24","Botetourt","Virginia",51023,27,3
"395","2020-04-24","Campbell","Virginia",51031,10,0
"396","2020-04-24","Craig","Virginia",51045,2,0
"397","2020-04-24","Floyd","Virginia",51063,1,0
"398","2020-04-24","Franklin","Virginia",51067,19,0
"399","2020-04-24","Giles","Virginia",51071,4,0
"400","2020-04-24","Lynchburg city","Virginia",51680,48,1
"401","2020-04-24","Montgomery","Virginia",51121,50,0
"402","2020-04-24","Pulaski","Virginia",51155,10,0
"403","2020-04-24","Radford city","Virginia",51750,2,0
"404","2020-04-24","Roanoke","Virginia",51161,39,0
"405","2020-04-24","Roanoke city","Virginia",51770,33,0
"406","2020-04-25","Amherst","Virginia",51009,9,0
"407","2020-04-25","Appomattox","Virginia",51011,12,0
"408","2020-04-25","Bedford","Virginia",51019,24,0
"409","2020-04-25","Botetourt","Virginia",51023,27,3
"410","2020-04-25","Campbell","Virginia",51031,10,0
"411","2020-04-25","Craig","Virginia",51045,2,0
"412","2020-04-25","Floyd","Virginia",51063,1,0
"413","2020-04-25","Franklin","Virginia",51067,19,0
"414","2020-04-25","Giles","Virginia",51071,4,0
"415","2020-04-25","Lynchburg city","Virginia",51680,48,1
"416","2020-04-25","Montgomery","Virginia",51121,51,1
"417","2020-04-25","Pulaski","Virginia",51155,10,0
"418","2020-04-25","Radford city","Virginia",51750,3,0
"419","2020-04-25","Roanoke","Virginia",51161,39,0
"420","2020-04-25","Roanoke city","Virginia",51770,33,0
"421","2020-04-26","Amherst","Virginia",51009,9,0
"422","2020-04-26","Appomattox","Virginia",51011,17,0
