"","date","county","state","fips","cases","deaths"
"354","2020-04-25","Chesapeake city","Virginia",51550,200,6
"355","2020-04-25","Gloucester","Virginia",51073,22,1
"356","2020-04-25","Isle of Wight","Virginia",51093,91,2
"357","2020-04-25","James City","Virginia",51095,151,12
"358","2020-04-25","Mathews","Virginia",51115,4,0
"359","2020-04-25","Norfolk city","Virginia",51710,169,3
"360","2020-04-25","Suffolk city","Virginia",51800,141,5
"361","2020-04-25","Surry","Virginia",51181,4,1
"362","2020-04-25","Williamsburg city","Virginia",51830,15,1
"363","2020-04-25","York","Virginia",51199,44,1
"364","2020-04-26","Chesapeake city","Virginia",51550,208,6
"365","2020-04-26","Gloucester","Virginia",51073,22,1
"366","2020-04-26","Isle of Wight","Virginia",51093,93,2
"367","2020-04-26","James City","Virginia",51095,153,12
"368","2020-04-26","Mathews","Virginia",51115,4,0
"369","2020-04-26","Norfolk city","Virginia",51710,179,3
"370","2020-04-26","Suffolk city","Virginia",51800,147,5
"371","2020-04-26","Surry","Virginia",51181,4,1
"372","2020-04-26","Williamsburg city","Virginia",51830,15,1
"373","2020-04-26","York","Virginia",51199,44,1
"374","2020-04-27","Chesapeake city","Virginia",51550,214,6
"375","2020-04-27","Gloucester","Virginia",51073,22,1
"376","2020-04-27","Isle of Wight","Virginia",51093,93,2
"377","2020-04-27","James City","Virginia",51095,154,12
"378","2020-04-27","Mathews","Virginia",51115,4,0
"379","2020-04-27","Norfolk city","Virginia",51710,184,3
"380","2020-04-27","Suffolk city","Virginia",51800,147,5
"381","2020-04-27","Surry","Virginia",51181,4,1
"382","2020-04-27","Williamsburg city","Virginia",51830,15,1
"383","2020-04-27","York","Virginia",51199,44,1
"384","2020-04-28","Chesapeake city","Virginia",51550,220,6
"385","2020-04-28","Gloucester","Virginia",51073,22,1
"386","2020-04-28","Isle of Wight","Virginia",51093,96,2
"387","2020-04-28","James City","Virginia",51095,155,12
"388","2020-04-28","Mathews","Virginia",51115,4,0
"389","2020-04-28","Norfolk city","Virginia",51710,188,3
"390","2020-04-28","Suffolk city","Virginia",51800,152,8
"391","2020-04-28","Surry","Virginia",51181,4,1
"392","2020-04-28","Williamsburg city","Virginia",51830,18,1
"393","2020-04-28","York","Virginia",51199,45,1
"394","2020-04-29","Chesapeake city","Virginia",51550,232,6
"395","2020-04-29","Gloucester","Virginia",51073,23,1
"396","2020-04-29","Isle of Wight","Virginia",51093,96,2
"397","2020-04-29","James City","Virginia",51095,155,12
"398","2020-04-29","Mathews","Virginia",51115,4,0
"399","2020-04-29","Norfolk city","Virginia",51710,192,3
"400","2020-04-29","Suffolk city","Virginia",51800,154,12
"401","2020-04-29","Surry","Virginia",51181,4,1
"402","2020-04-29","Williamsburg city","Virginia",51830,18,1
"403","2020-04-29","York","Virginia",51199,45,1
"404","2020-04-30","Chesapeake city","Virginia",51550,242,6
"405","2020-04-30","Gloucester","Virginia",51073,23,1
"406","2020-04-30","Isle of Wight","Virginia",51093,99,2
"407","2020-04-30","James City","Virginia",51095,158,12
"408","2020-04-30","Mathews","Virginia",51115,4,0
"409","2020-04-30","Norfolk city","Virginia",51710,198,3
"410","2020-04-30","Suffolk city","Virginia",51800,169,12
"411","2020-04-30","Surry","Virginia",51181,4,1
"412","2020-04-30","Williamsburg city","Virginia",51830,18,1
"413","2020-04-30","York","Virginia",51199,46,1
"414","2020-05-01","Chesapeake city","Virginia",51550,256,7
"415","2020-05-01","Gloucester","Virginia",51073,24,1
"416","2020-05-01","Isle of Wight","Virginia",51093,99,2
"417","2020-05-01","James City","Virginia",51095,160,12
"418","2020-05-01","Mathews","Virginia",51115,4,0
"419","2020-05-01","Norfolk city","Virginia",51710,204,3
"420","2020-05-01","Suffolk city","Virginia",51800,175,13
"421","2020-05-01","Surry","Virginia",51181,4,1
"422","2020-05-01","Williamsburg city","Virginia",51830,20,1
"423","2020-05-01","York","Virginia",51199,46,1
"424","2020-05-02","Chesapeake city","Virginia",51550,263,7
"425","2020-05-02","Gloucester","Virginia",51073,24,1
"426","2020-05-02","Isle of Wight","Virginia",51093,99,2
"427","2020-05-02","James City","Virginia",51095,161,13
"428","2020-05-02","Mathews","Virginia",51115,4,0
"429","2020-05-02","Norfolk city","Virginia",51710,211,3
"430","2020-05-02","Suffolk city","Virginia",51800,178,13
"431","2020-05-02","Surry","Virginia",51181,4,1
"432","2020-05-02","Williamsburg city","Virginia",51830,21,2
"433","2020-05-02","York","Virginia",51199,46,1
"434","2020-05-03","Chesapeake city","Virginia",51550,279,9
"435","2020-05-03","Gloucester","Virginia",51073,25,1
"436","2020-05-03","Isle of Wight","Virginia",51093,99,2
"437","2020-05-03","James City","Virginia",51095,163,13
"438","2020-05-03","Mathews","Virginia",51115,4,0
